Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/,277,0,66,93.14839076923226,3.1740418635308743,575.7581670768559,103.0,0.9235203242040306,0.0,66,95,120,140,220,280,340,440,580,580,580
,Aggregated,277,0,66,93.14839076923226,3.1740418635308743,575.7581670768559,103.0,0.9235203242040306,0.0,66,95,120,140,220,280,340,440,580,580,580
